Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Luxembourg,LUX,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.579914214,5.035373088,4.712836598,4.660635423,4.499813551,4.988431842,5.743301368,6.988965087,6.771883051,6.16797262,4.883157319,5.553995581,5.5223012,5.376660921,4.994663017,4.833414513,4.866433693,4.337047391,5.048784183,4.529196168,
Latvia,LVA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607793198,0.938889014,0.942403258,2.147375195,2.624778812,4.161445535,6.039477479,5.314852937,5.610003771,3.955104214,3.245128171,3.523040051,3.97136483,3.504792362,4.18169296,2.789918304,3.721581128,4.558367084,3.571948561,3.144996118,2.808211502,2.163786176,1.73374203,1.963108204,2.15228267,
"Macao SAR, China",MAC,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,0.221320501,0.539729799,1.104635627,0.699167936,0.697160089,0.663198661,0.539414382,0.446430467,0.268699626,0.594832804,0.247892705,0.176986566,0.152416519,0.109938702,0.065573566,0.073771931,0.121757904,0.058181865,0.054374014,0.113551656,0.166886541,0.048175906,0.039599606,0.057853184,0.176399254,0.013058219,0.028638623,0.012576008,0.007812644,0.005651206,0.310894097,1.137807257,2.062011413,2.653747804,3.2089542,3.72100262,8.444460286,0,0,0,,7.401077514,2.115553515,1.044096841,,,
St. Martin (French part),MAF,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,37.25115591,34.95161407,37.43107157,39.38341538,36.61435605,35.95021975,33.52743865,32.34610335,32.60977771,31.09334687,29.89343815,27.96978452,60.82717966,59.39290796,45.29758098,44.54070794,40.24177633,40.0805218,40.54141899,39.14196317,34.98110869,29.49986292,30.46740683,27.73491734,21.29217731,17.87281513,18.98925442,20.54588526,15.1248881,12.3400487,12.03768947,11.43632464,12.57246927,11.54575571,12.65887289,15.08156986,10.26466804,9.284383177,8.752208174,8.485108121,8.196331179,7.081585108,8.209964749,8.752783637,9.320166169,10.34881484,15.46472921,8.39193652,11.6760092,13.20299606,12.11323474,9.10399664,7.879136139,8.217495009,6.528773755,6.735603201,,
Monaco,MCO,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.265125169,2.977198804,0.133544047,0.818709709,0.684069202,2.663918474,1.457985866,1.246918453,2.256312129,2.803984128,2.335905848,3.018052009,5.005837522,8.870444329,8.066629242,2.102537734,4.095828052,5.986010042,3.35386819,4.113659315,2.318734525,1.742424922,1.299549197,1.449081079,1.367096152,
Madagascar,MDG,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,4.240464015,4.17100032,3.67450564,4.208099,3.684520869,3.310099251,2.932477089,4.209790024,5.011107407,4.236334527,4.507646509,3.720371024,5.100499357,6.385455831,5.423958363,4.701129364,5.40142427,3.934315576,3.585725093,5.01214887,4.189568161,3.192711319,2.603453713,5.348070013,,,,,7.662904379,7.059495316,6.509901396,6.208282122,3.589600012,6.934499635,15.52738235,6.640616674,7.151173328,3.775719521,2.069151581,1.26899268,1.373297366,1.41226622,2.491195323,3.939786955,3.607068021,3.292737479,3.222899397,3.018495205,9.463230591,11.5728823,19.46903504,31.52467197,36.81772145,34.79569758,25.87933841,17.2919378,,
Maldives,MDV,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193830342,0.194037972,0.125051685,0.096163865,0.17807012,0.138292432,0.247547243,0.103885651,0.291046637,0.438255966,1.035324081,0.986242902,1.9734294,1.552823766,2.262268966,3.770910929,2.836496577,1.700761838,1.52378449,2.028774912,2.034041867,1.09072109,1.321645545,1.434978205,
Middle East & North Africa,MEA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,2.816735173,2.639105609,,,2.02988659,2.550460763,,,,,,,,,,14.68578068,,21.57108695,19.03700528,15.86673734,,,,,1.269239419,1.801449969,1.606815174,1.789890405,1.225214277,1.229483222,1.171638709,1.753691922,1.349248285,1.187356985,1.504732905,1.386162679,1.642299276,1.734698518,1.979589291,1.881033256,2.03099424,,2.424159894,2.693681614,,
Mexico,MEX,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,21.49024098,29.10877886,18.9437843,17.76156297,17.70607563,18.23569667,21.65795986,17.29184129,15.5313029,14.26370277,11.3662679,14.48965405,17.08403117,15.32771147,12.73535411,10.49870554,8.085642755,5.458342256,6.468831695,7.03432813,4.110200787,4.457534059,4.02867494,3.849216395,5.131207762,5.792924172,7.130849784,6.854334265,5.696482212,4.769272307,2.843035152,2.547964907,2.34241452,2.884461728,2.035597677,1.889855831,1.759666371,1.471552157,1.334983248,1.256506464,1.156450776,1.230898258,1.643549999,1.83138596,2.383510502,2.75548631,2.663341119,2.539090531,2.993333035,3.989799182,3.808441323,3.107749081,2.874683113,2.580863889,2.758502647,2.798862438,2.769976746,
Marshall Islands,MHL,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,4.03022968,4.054990945,3.727272928,4.404247385,5.536683257,4.860154253,4.370966648,3.838461886,3.75064481,3.398608756,3.228128288,4.107907324,4.364812073,4.363460991,4.8671605,4.587533813,3.976234656,4.076991975,3.715733336,3.784641277,4.386169342,4.604585227,5.135936423,5.287505892,4.706573281,4.289128807,4.873871613,4.918545832,4.556271082,4.430019391,4.247100978,4.383384431,4.174713658,4.656996955,,
North Macedonia,MKD,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.07728791,17.74074797,9.531592308,10.24348704,8.673358495,8.720301699,8.820380905,8.342344131,7.469968904,4.676704128,2.217383047,3.023561012,4.254360491,4.566584025,,3.045713654,7.383549254,5.896403559,6.23161663,6.271432303,5.118368787,4.636730646,3.914161535,5.280976256,5.095589755,
Mali,MLI,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,0.771371773,0.669486097,0.204921664,0.899686087,1.121630252,0.936215093,0.404990243,0.796294178,0.747486946,0.72874951,1.000738175,,0.953600596,0.228826388,0.107220355,0.108139066,0.121304844,0.068844371,0.060565377,,0.128696698,,,,,0.111344059,,0.037803039,0.047781959,,,,,,0.031331786,0.023447317,0.054573597,0.043658463,0.304492545,0.111339426,0.08759009,0.073988154,0.111694255,0.112587916,0.172905408,0.7777474,0.781129473,,0.666005155,3.214173526,3.353293519,,,,0.537514477,1.042164047,,
Malta,MLT,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,7.212388723,4.64534699,3.947580648,3.743206577,3.722295812,3.311280513,0.907679522,1.575296714,2.074507791,1.838639657,0.938226149,0.750855409,0.499268822,0.457289468,0.452000738,0.506867163,0.491396877,0.364072577,0.409512584,0.587177099,0.538645616,0.632502202,1.528825098,1.727097298,2.242195091,1.477965914,0.881767296,0.51177742,0.498908867,0.454922526,,0.360822092,0.567253014,0.591135228,0.473824755,0.359093555,0.300171144,0.266179643,0.27083681,0.327916722,0.294707537,0.383282536,0.488587366,0.514278804,0.516464452,0.479176659,0.43565727,0.375368176,0.302800785,0.310035427,0.340772517,0.243104285,,0.31488007,
Myanmar,MMR,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,3.559341601,3.679134619,5.0049666,5.270858381,5.057060395,4.016405233,4.732851655,7.307809438,5.699072101,5.302235556,7.46732875,8.182324613,7.640856595,6.750586195,3.218477514,,,,,,,,,,,,,,,1.979948962,1.062753262,,,,,,,,,,,,,,,,,,0.895479996,0.772259405,1.247097705,1.130707225,1.623520443,2.1129103,2.535557661,4.053049363,5.518203129,
Middle East & North Africa (excluding high income),MNA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,4.426109766,,,5.593968504,,5.391355911,4.878604651,4.874539549,4.785482584,3.947123237,3.451187945,5.82290849,5.49521495,5.277681937,5.336420419,,,,,,,,,,,,,,,,,,,,2.533232134,2.35833017,2.622915441,1.904172471,1.90695793,1.849562221,2.133791757,1.84149558,4.012232781,2.321168847,,,2.106416702,2.504476524,2.80092534,,2.731383297,2.883495802,,,,,
Montenegro,MNE,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.56521708,68.30212486,62.11062086,52.27319922,49.98676493,52.91939675,44.34831739,31.15359029,32.01426677,31.3735893,31.89815193,37.75448945,31.20819432,
Mongolia,MNG,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.89106857,59.66574099,48.47327819,42.53000471,41.41243528,39.68180962,42.75461595,43.05000252,54.48056262,57.86566701,66.3206884,69.90128899,,,,,,47.04020846,62.17629168,67.24745981,54.22054777,42.68680226,42.88834584,
Northern Mariana Islands,MNP,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78963018,2.32457005,3.967990069,2.26262998,,1.657755858,17.30458317,54.92641536,45.08274906,54.90715782,61.58048571,59.43886412,59.94520396,63.98872773,57.27780279,3.907157146,54.44963017,50.61916601,38.96102297,31.02802562,34.42616811,38.46036241,32.55023917,30.8240918,31.82165422,
Mauritania,MRT,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,0.012714997,68.21509043,94.33336031,93.70595601,92.78157828,89.0629537,89.69510315,,88.32032513,83.69852132,81.38253752,,,,,,,,,,,,,,,,,,,,,,,41.57968647,44.21457577,,,,45.72355243,58.94013178,61.91192674,57.90522551,59.82674947,68.58137778,,55.40772351,59.940566,12.90728943,40.78849433,8.797588726,58.27505646,75.01235888,59.5101516,,49.34443351,48.67465936,,
Mauritius,MUS,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,4.44238E-05,2.66225E-05,5.59079E-05,0.00035161,0.000336285,0.000324514,1.50017E-05,0.001856781,0.004614286,,,,,,,,,,0.278117854,0.139238409,0.213155366,0.092954249,0.061954874,0.098597766,0.1488611,0.188364122,0.209433812,0.45118626,0.422424395,0.436192408,0.232260284,0.206785648,0.215745647,0.215745712,0.362596543,0.463084376,0.782830812,0.728006671,0.850284076,0.652053787,0.356041505,0.725113318,0.866374718,0.655153565,0.598976749,0.444350083,0.322180659,0.377619482,0.668346938,
Malawi,MWI,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,0.203366555,0.111341672,0.261595697,0.22184024,0.379133726,0.220717209,0.099946057,0.088113125,0.126431752,0.102170542,0.020966515,0.012270218,0.026708243,0.027562436,0.02385116,0.04175769,0.019013996,0.022244927,0.016771157,0.00467254,0.042383197,0.025586664,0.041251153,,0.030359179,0.022371609,,,0.196309511,0.126760791,0.062608169,0.130536709,0.029125873,0.053483317,0.215673664,0.242545939,0.269744708,0.106849812,0.322067268,0.195625823,0.103526905,0.016070741,0.021617875,0.78776458,11.07483277,8.817177216,11.20732658,11.37635586,3.199778708,0.179112261,0.967711525,0.203361902,,
Malaysia,MYS,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,27.8811837,28.8561845,25.92515787,26.53173184,23.71196501,21.75952535,22.57009533,19.26236129,20.21931093,13.02609162,15.53874616,13.86091799,12.3998518,12.41976461,12.77977009,10.66566442,10.18997068,9.017847379,6.24831442,6.346743623,3.994586888,5.318294124,2.968220421,3.055329571,2.996884413,3.002615241,2.077232638,1.533849164,1.536293437,1.237383228,1.2701179,1.346970883,1.225530143,1.214536871,1.199740572,1.152488694,1.0443985,1.025144788,0.933653144,0.877165942,1.108642875,1.132706711,1.346362694,1.608434157,1.798340149,1.54580905,1.955750926,2.492398924,2.334026944,3.301589994,2.888039213,3.937823592,3.874519055,3.966632114,4.302477132,
North America,NAC,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,8.648968509,8.635208531,8.767043442,8.88094676,8.338109745,8.373139805,8.393351373,8.109185604,8.736626527,6.487678508,5.935183872,6.505095738,6.446090963,5.752309079,5.383305729,5.138098413,4.992022456,5.884157821,7.13982017,5.064466453,4.352520049,4.354537298,4.265241905,4.125732725,4.005147681,3.943299426,4.348909706,4.600998278,4.336199409,3.949454089,3.483416169,3.055398849,3.073969881,3.620634814,3.145639709,3.04007022,2.730411,2.421958655,2.543333724,2.577510348,2.550084267,2.627458697,3.163325759,3.564276908,4.656345588,5.157177714,5.126577595,4.407853039,5.073654239,5.343304878,4.588738079,4.265311302,4.149825401,3.959111554,3.769261971,3.822642274,4.022554423,
Namibia,NAM,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.09437,9.386351765,10.87407521,7.347442384,19.6799823,14.78924795,26.03253951,34.99496957,31.30099499,26.77389736,27.76208154,27.55983556,29.25018547,27.50684096,24.83107969,28.00666019,22.99163712,22.58722729,30.39771866,
New Caledonia,NCL,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,158.4930764,,,,,,,,,,,,,42.15156023,50.67391331,51.24043354,40.78209601,27.15377355,44.58906275,44.74411983,33.86424977,25.17294242,,,,,,,,,,,,,,,,32.00889697,34.36617608,30.25138124,22.61215393,24.68140492,30.24592461,27.73991539,35.34095233,38.63824483,45.89345369,16.77866938,40.53392639,35.03600889,35.06272489,39.05489165,32.16767338,37.75399267,,,,
Niger,NER,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,0.145013963,0.301478355,0.235763646,0.348906209,0.15792863,0.21299615,0.362089467,0.252018825,0.164840556,18.73721743,17.37154593,39.38228513,50.10337517,60.85857336,64.31622303,74.53793549,83.95337144,87.80275158,,79.78944714,,,,,,,,,,,,,,80.0531216,64.76272456,70.45840068,67.26164372,59.24732846,40.67333585,41.16249565,45.42455279,50.25751822,35.4886652,36.14690327,35.75551411,52.63979388,44.83411045,59.76575432,59.55571571,68.90457751,0.070957421,51.45761947,45.90554208,53.74144248,33.54401137,,,
Nigeria,NGA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,1.085720003,5.741796856,7.009789427,6.524862432,6.441938251,6.174158111,7.155461423,4.759451675,4.201011155,2.179122871,1.477288218,0.789972155,0.528860681,0.46115191,0.292567735,0.283060582,0.329222419,0.184991692,,0.150906449,,0.115102254,0.136874633,0.049699431,0.027907278,0.067392166,,,,0.018384463,,,,,0.013446357,0.01464186,0.004553597,0.002675851,0.008705371,0.012764596,0.028525621,0.002844004,,,0.005746143,0.404774619,0.331171704,0.198132508,1.081501464,0.31695509,0.433519832,0.628512978,0.389462649,,0.171031713,0.138053041,0.309873831,
Nicaragua,NIC,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,4.437148114,5.71648351,5.723661825,4.133761758,3.920054026,3.200933744,2.086587112,1.747764426,2.163488678,2.83421477,1.703631832,1.058690555,1.051900694,0.970293719,0.489399451,1.001791146,0.438438855,0.137617394,0.03970818,0.03336342,0.68039131,0.180425302,,0.61156406,1.131045242,0.761549612,1.261625801,1.480982498,5.883667314,0.805206547,0.85821053,0.859415804,1.076444312,0.559997795,0.430559988,0.378435098,0.494248538,0.588073071,0.693871888,0.942686329,1.052934683,2.231642511,2.310949005,1.273142417,1.267068519,1.996832217,2.061686498,0.974692921,0.960568014,0.879861277,0.833224059,0.79630603,0.782343385,1.023128267,
Netherlands,NLD,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,4.501228978,2.388985733,3.44108002,3.697261523,3.982715844,3.988897854,3.858368133,3.865516757,3.65995048,2.942743138,3.047289418,3.386221651,3.862079942,3.032104442,3.129189302,3.456936856,3.208535079,3.676778771,3.741546777,3.142227418,2.790587181,3.11244017,3.043078595,2.780381744,2.63367307,2.66156791,3.143052514,3.387100575,2.751973147,2.472760008,2.325111462,2.506966574,2.426504432,2.717047545,2.307426285,2.331814809,2.351235311,2.167032299,1.839927081,1.651106579,1.739422384,1.992476156,2.209429989,2.253147995,2.885063463,2.911496422,2.342117364,1.894969413,2.383495923,3.057792934,2.570174925,2.294070364,2.50307129,2.615861824,2.459403309,2.454918005,2.423104715,
Norway,NOR,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,21.31695655,20.39721259,21.87865223,18.39319373,21.1130216,19.39724904,22.4206916,22.96894879,22.08765398,20.25699604,18.44035529,16.80608984,15.23789444,11.02848316,14.33387994,13.55291287,13.55578771,12.07340137,10.50054317,9.604333397,7.927974788,8.987825414,9.832753658,8.72342867,,,14.27120739,13.71979954,10.12247086,8.863238673,8.104145458,7.371919904,8.348760312,8.739882198,7.030191205,7.130515576,8.604185847,7.22358428,6.080251752,6.004429908,6.09042218,6.651392783,7.046263435,6.177716248,7.281009122,8.500991861,5.699324755,5.345131595,6.43711468,6.030617401,5.231468573,4.81986941,5.41698586,6.17877374,6.346029312,6.534544367,5.898907977,
Nepal,NPL,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,0.051922301,,0.168677677,0.090467389,0.02760475,,0.091533804,0.06896441,,0.80107445,0.391828923,0.187912343,0.244571811,,,,0.272800805,0.262069006,0.16967352,0.141690642,0.185046303,0.134650958,0.087761249,0.118991338,0.140452888,1.506539285,0.234551368,,,4.294310598,,,,,,5.465305408,3.960006692,4.28810469,4.12327934,3.21938583,3.85953613,2.006817699,1.574876765,1.747746433,,
Nauru,NRU,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,0.238675065,0.268393946,0.547514033,0.487980277,0.609715811,0.609385702,0.601740574,0.518328681,2.025678746,2.480612477,3.154430681,4.051155737,4.107609259,4.391990293,5.011221103,4.089507362,4.399795473,4.137962311,4.533672534,5.693872302,5.958439555,5.343265824,4.979827166,5.4671804,6.375347535,6.480644777,5.66613153,5.12777514,4.607510371,4.299444663,4.362893408,5.048253351,4.39267991,4.797128914,4.931530794,4.64925571,4.927919295,4.341545208,4.161213312,3.826149501,4.026029156,4.357062658,5.438289168,5.288592308,4.500040972,3.379649938,4.228881968,4.022328423,3.608576373,3.308551589,3.070219444,3.168977166,3.174907315,3.050494089,3.025637004,
OECD members,OED,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,7.705226858,7.0955877,7.012015112,7.075505049,7.085765202,6.780548919,7.060307281,6.719069612,6.746055322,5.510598532,5.112247407,5.42787119,5.981415353,4.962965055,4.794180339,4.619021554,4.262477604,4.590568081,5.212183382,4.317253785,3.899581598,4.193303165,4.165241776,3.850015824,3.562389586,3.596206145,4.274978188,4.456739493,4.030313923,3.680006554,3.408078722,3.198840005,3.170950896,3.524333492,3.14109303,3.208791272,3.065280188,2.93564145,2.990587669,2.872090919,2.775275536,2.784851325,3.20125138,3.452795464,4.331969832,4.588194576,4.322734099,3.907742763,4.639830544,4.936081486,4.577549061,4.392219998,4.26357542,4.005439486,3.838245358,3.95851471,3.963988551,
Oman,OMN,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,0.056809825,0.025906506,0.034850016,0.034062412,0.178168866,0.47876246,0.475239025,0.981247628,0.857943732,1.741801817,1.678213296,0.952947109,1.019963666,0.981640557,1.335928635,1.714837907,1.821703626,1.357615521,1.464774671,1.590460239,0.996732234,0.662291472,0.829283104,0.602341058,0.052642848,0.889874388,0.813186964,0.900715375,1.130706307,1.315907001,3.826200768,2.673077917,2.509367674,3.530812776,4.845980811,3.548591952,4.456594504,3.652684711,6.233106199,,
Other small states,OSS,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,1.137706508,1.234157026,1.89870913,2.317348774,,,,,,,,,,,,,,8.540685891,7.73963419,8.044803301,8.78425344,8.957773706,3.938707574,4.563109187,7.845483993,,1.26953292,1.613583867,3.76265061,3.572400688,3.343196501,3.334299836,3.744326777,3.865456294,4.411706827,4.739941076,5.672853049,4.837050037,5.688874616,5.84783475,,5.122445296,4.869235855,5.492035846,5.226687088,,3.335766205,
Pakistan,PAK,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,0.344802426,0.414723741,0.858020531,0.8366178,0.960315109,0.645672769,0.492955477,0.657793495,0.685489381,0.858087496,0.611599091,0.559140832,0.685133469,0.446121802,0.518924465,0.683097047,0.566039569,0.571599465,0.375802884,0.539325936,0.514632459,0.4757385,0.598206919,0.452799224,0.408103438,0.276679129,0.424430724,0.417888416,0.302621706,0.238508161,0.216255325,0.210025183,,0.162394286,0.221243925,0.181719529,0.186728524,0.264177326,0.216655999,0.184053227,0.202919491,0.206023615,0.269202367,0.410994609,0.573654842,1.115820461,1.289051064,1.053410142,1.570702148,1.489607242,2.022471107,2.092130906,1.804349772,1.566891923,1.49031376,1.965116565,2.117088074,
Panama,PAN,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,0.68516407,0.426369436,0.442156093,0.830600123,1.107909617,0.965607037,1.266115751,1.342300486,1.515544553,1.025549901,1.203835994,1.292974627,1.524041129,0.379887725,0.4671028,0.556731675,0.734965021,1.045939658,0.782559156,0.923575842,0.608879282,1.139928141,1.315819405,1.629495326,1.195806185,1.630946157,2.157167496,2.040496003,1.342935601,0.946562741,0.657887013,0.617299834,0.792419711,1.139130329,1.643151753,1.739289349,1.781437432,1.674203016,2.177026119,1.585134534,1.43074157,1.976651541,3.932182856,3.991422172,3.876690315,3.936141827,5.136458483,4.86177085,11.45496334,0.764025825,0.041245594,0.047323291,0.094025345,0.115340566,0.779363742,,,
Peru,PER,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,40.19189324,36.92642478,40.55486207,43.94886465,47.88733009,51.51165227,51.28585449,54.72463935,48.35462925,41.88009142,47.17331062,56.32122495,57.17938215,45.33431177,52.76266062,53.17859879,47.55343811,46.25060692,42.93178615,,42.0638721,47.39996904,40.12209611,42.56473625,37.62255781,43.52925545,48.28661092,41.46418849,47.06235133,45.31873966,48.41902842,43.57316162,42.96122216,45.61147386,42.27974378,39.37254489,42.13112358,40.21226998,43.37530667,37.01102679,39.69490092,39.87842728,48.10834645,48.70945384,57.06877798,58.2411513,52.35943733,48.97152677,53.25717243,51.06625033,49.78068534,48.60397507,45.73691108,48.56236488,52.33829563,55.13657117,53.54195151,
Philippines,PHL,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,9.249925582,9.176070056,8.251736114,9.911752889,13.72264398,13.03928141,14.09777317,20.55007828,20.98411726,19.37652933,19.24597327,18.87422071,17.18108838,13.25257516,14.91407476,16.32244111,15.81467856,18.03079595,20.57232305,15.24818544,13.29325662,10.81618094,7.755470226,10.67912921,10.01637665,7.19968179,9.999970188,9.944356837,8.179579256,7.214245189,5.814052617,4.460730523,4.108662607,4.38952906,3.179308345,2.754388525,1.563181236,1.700064942,1.62528511,1.871248549,1.445273201,1.719118937,2.359440583,2.257954302,4.467809301,5.43557024,5.22723626,3.932906085,3.935257426,5.65437985,5.094821278,6.155624873,6.622045783,5.101266411,4.051583624,5.693249397,5.00533641,
Palau,PLW,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.667976407,,2.193621209,1.90977734,1.655554759,3.442060139,2.111413322,
Papua New Guinea,PNG,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,0.776263772,24.59922703,63.11447316,69.21770835,59.36946778,59.86636355,,,,,50.38980358,51.02163539,52.46285899,39.28400525,42.07150096,45.9886686,57.51140732,64.79263365,61.17815841,58.168904,55.11101234,51.35512738,24.64563313,,,,,44.79925479,,51.29963267,34.71373166,35.74931657,49.40335294,31.19750228,,,,,,,57.00101764,54.58691378,,,,,,,
Poland,POL,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,8.61914949,,,8.267600175,8.833499398,8.61433827,10.04858071,10.01895315,11.33411176,8.922754797,8.034553476,7.257570137,5.839355107,5.861642215,4.606623997,4.884369277,5.008042935,4.056813216,4.024472585,3.755583814,4.093420471,4.026475298,5.235994609,4.52124413,3.933069791,3.645854404,4.703157039,5.036095903,4.853632824,4.191279075,4.016803746,3.614142185,3.035312004,3.178412284,3.036735495,
Pre-demographic dividend,PRE,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,11.97926515,8.953398077,7.912682075,7.253643122,7.098811604,7.54024973,6.460243904,,5.978594844,4.851252078,,,,,,,,,,,,,,,,,,,,,4.591465336,5.338661418,5.254469759,,,,5.393094057,7.16929156,,3.890819287,5.249402391,4.705352644,4.440018472,5.079378717,,,,,,
Puerto Rico,PRI,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
